gene_id	gene_name	T47D_count	T47D_FPKM												
ENSG00000254683	SNRPCP6	0	0												
ENSG00000254682	RP11-660L16.2	43	5.726060972												
ENSG00000254681	PKD1P5	380	2.932193814												
ENSG00000254680	RP11-265D17.2	0	0												
ENSG00000273640	WBP1LP8	0	0												
ENSG00000254689	RP11-354A14.1	0	0												
ENSG00000254688	RP11-47J17.3	0	0												
ENSG00000257336	PRELID2P1	0	0												
ENSG00000257337	RP11-983P16.4	496	6.058709976												
ENSG00000257335	MGAM	3	0.02154166												
ENSG00000257332	HNRNPA1P69	0	0												
ENSG00000170893	TRH	14	0.356300303												
ENSG00000257331	RP11-478B9.3	1	0.048202248												
ENSG00000273643	PPP1R26P2	0	0												
ENSG00000226757	PP12613	0	0												
ENSG00000256681	CCDC58P5	0	0												
ENSG00000256683	ZNF350	136	2.199870792												
ENSG00000256682	TAS2R12	0	0												
ENSG00000256684	RP11-49K4.2	0	0												
ENSG00000256686	RP11-443N24.2	0	0												
ENSG00000281855	AC105009.1	0	0												
ENSG00000281856	RP11-744A16.4	1	0.052997088												
ENSG00000281852	LINC00891	0	0												
ENSG00000151692	RNF144A	133	1.621987597												
ENSG00000170178	HOXD12	11	0.461369936												
ENSG00000170175	CHRNB1	55	0.628269698												
ENSG00000198783	ZNF830	224	6.963050594												
ENSG00000198780	FAM169A	189	1.458880217												
ENSG00000198787	OR4D12P	0	0												
ENSG00000224347	SCEL-AS1	0	0												
ENSG00000198785	GRIN3A	3	0.032851813												
ENSG00000198788	MUC2	2	0.010116953												
ENSG00000175520	UBQLN3	0	0												
ENSG00000231431	FAR2P4	1	0.023075675												
ENSG00000279859	RP11-539L10.4	3	0.196256349												
ENSG00000279858	RP11-618M23.5	0	0												
ENSG00000231435	AC011747.3	17	1.485844851												
ENSG00000231434	RP11-144L1.8	5	0.208935318												
ENSG00000231437	RP11-88H9.2	1	0.019059769												
ENSG00000231436	RBMY3AP	0	0												
ENSG00000231439	WASIR2	10	0.859132513												
ENSG00000279852	RP11-91J19.2	2	0.075602691												
ENSG00000279851	CH507-216K13.2	0	0												
ENSG00000161692	DBF4B	405	3.343036334												
ENSG00000279857	AC063956.1	0	0												
ENSG00000279856	CTD-2300H10.2	0	0												
ENSG00000279855	AC005618.9	0	0												
ENSG00000229369	RP13-225O21.5	0	0												
ENSG00000255794	RMST	23	0.333707759												
ENSG00000255790	RP11-711K1.7	0	0												
ENSG00000183878	UTY	0	0												
ENSG00000246250	RP11-613D13.5	11	0.252240489												
ENSG00000183873	SCN5A	8	0.029063618												
ENSG00000160349	LCN1	0	0												
ENSG00000183876	ARSI	0	0												
ENSG00000167693	NXN	427	4.31290649												
ENSG00000124208	TMEM189-UBE2V1	224	7.357042575												
ENSG00000167695	FAM57A	209	2.146673988												
ENSG00000264540	RN7SL405P	0	0												
ENSG00000124201	ZNFX1	1401	8.361012075												
ENSG00000167699	GLOD4	609	4.318019233												
ENSG00000124205	EDN3	0	0												
ENSG00000124207	CSE1L	6625	115.4317845												
ENSG00000161960	EIF4A1	6442	34.11874568												
ENSG00000255240	RP11-142C4.6	4	0.089297537												
ENSG00000255241	RP11-164N3.3	0	0												
ENSG00000255243	CTD-2507G9.1	0	0												
ENSG00000255244	RP11-583F24.8	0	0												
ENSG00000255245	FXYD6-FXYD2	0	0												
ENSG00000255246	RP11-179A16.2	0	0												
ENSG00000255247	CTD-2523D13.1	0	0												
ENSG00000255248	RP11-166D19.1	0	0												
ENSG00000006210	CX3CL1	0	0												
ENSG00000227161	AC092755.4	0	0												
ENSG00000276231	PIK3R6	1	0.018971936												
ENSG00000223917	AC009237.2	0	0												
ENSG00000223910	ZNF32-AS3	1	0.046879929												
ENSG00000164645	C7orf62	0	0												
ENSG00000237879	LINC00398	2	0.199938242												
ENSG00000198258	UBL5	330	8.469887572												
ENSG00000237873	RP11-156J23.1	0	0												
ENSG00000237872	POU5F1P4	0	0												
ENSG00000237870	AC073130.1	0	0												
ENSG00000237877	LINC01473	2	0.085606828												
ENSG00000237876	AKR1B1P4	0	0												
ENSG00000198252	STYX	1014	9.456079527												
ENSG00000275023	MLLT6	2939	14.22768342												
ENSG00000275026	GXYLT1P4	0	0												
ENSG00000275024	CTB-1144G6.6	0	0												
ENSG00000275025	RP5-875H18.10	1	0.205845509												
ENSG00000002822	MAD1L1	353	3.251061175												
ENSG00000219023	RP3-340B19.2	19	4.38897784												
ENSG00000275029	HMGB1P24	2	0.178819395												
ENSG00000176387	HSD11B2	89	2.477424441												
ENSG00000176386	CDC26	152	10.24850128												
ENSG00000230479	AP000695.6	0	0												
ENSG00000176383	B3GNT4	33	0.338490688												
ENSG00000271917	RP11-506O24.2	2	0.119409392												
ENSG00000271914	RP4-789D17.5	0	0												
ENSG00000230472	RP1-28O17.1	0	0												
ENSG00000230470	GS1-115G20.1	0	0												
ENSG00000230471	LA16c-2F2.8	0	0												
ENSG00000230476	OFD1P9Y	0	0												
ENSG00000230477	AC005034.2	0	0												
ENSG00000230474	ATP6V1G1P7	0	0												
ENSG00000278894	RP11-786A20.1	0	0												
ENSG00000278895	CTC-448F2.7	0	0												
ENSG00000243911	RN7SL430P	0	0												
ENSG00000243910	TUBA4B	1	0.037180634												
ENSG00000278890	LL22NC03-27C5.1	0	0												
ENSG00000278891	RP11-246E12.2	0	0												
ENSG00000243915	PRKRIRP2	2	0.079904741												
ENSG00000278842	RP3-405J10.5	6	0.451274799												
ENSG00000243918	EIF4BP8	0	0												
ENSG00000164647	STEAP1	507	20.12679415												
ENSG00000278899	AL358852.1	22	1.571055284												
ENSG00000224240	CYCSP49	0	0												
ENSG00000174384	RP11-313P13.4	0	0												
ENSG00000278840	RP11-345N11.1	1	0.266388305												
ENSG00000167528	ZNF641	215	1.212003532												
ENSG00000215837	SDHAP2	156	7.059434299												
ENSG00000167525	PROCA1	73	0.730731946												
ENSG00000167524	SGK494	97	1.096559716												
ENSG00000163866	SMIM12	212	1.685703719												
ENSG00000167526	RPL13	15502	92.41069116												
ENSG00000235390	CTD-2651B20.5	0	0												
ENSG00000167523	SPATA33	213	1.446046332												
ENSG00000167522	ANKRD11	2854	11.22543426												
ENSG00000270178	RP11-494H4.3	1	0.297934289												
ENSG00000273897	CH17-264B6.4	0	0												
ENSG00000241511	RPS15AP24	13	2.972587008												
ENSG00000238074	TSPY9P	0	0												
ENSG00000226570	RP11-505O17.1	0	0												
ENSG00000226571	RP11-445F6.2	0	0												
ENSG00000200198	RN7SKP211	0	0												
ENSG00000237299	LA16c-60G3.6	0	0												
ENSG00000237298	TTN-AS1	108	0.262099157												
ENSG00000237297	FAM166AP7	0	0												
ENSG00000237296	SMG1P1	1258	12.8424862												
ENSG00000237294	EIF4BP9	1	0.059862541												
ENSG00000177380	PPFIA3	599	4.975680943												
ENSG00000237292	RP11-540K16.1	1	0.083630678												
ENSG00000237290	LINC01343	0	0												
ENSG00000272247	RP11-379F4.9	0	0												
ENSG00000235142	RP1-60O19.1	1	0.009905077												
ENSG00000272243	RP11-554D15.3	0	0												
ENSG00000181761	OR8H3	0	0												
ENSG00000272240	RP5-855D21.1	8	1.338967876												
ENSG00000165923	AGBL2	37	0.359599292												
ENSG00000272249	KB-1958F4.2	0	0												
ENSG00000242308	RP11-572C15.3	1	0.56963537												
ENSG00000268628	RP1-122P22.4	9	0.494510707												
ENSG00000268629	TEX13A	0	0												
ENSG00000235147	AC128677.3	0	0												
ENSG00000226012	AP001434.2	0	0												
ENSG00000268623	CTB-52I2.3	0	0												
ENSG00000268620	AC078899.4	0	0												
ENSG00000268621	AC006262.5	0	0												
ENSG00000275389	RP11-214K3.24	1	0.031914032												
ENSG00000274370	AC144831.3	4	0.592783651												
ENSG00000274373	RP13-714J12.1	4	0.51374583												
ENSG00000274372	RP11-94I2.4	0	0												
ENSG00000238078	LINC01352	0	0												
ENSG00000274376	ADAMTS7P1	2	0.034346615												
ENSG00000132912	DCTN4	1902	14.99979238												
ENSG00000274378	RP11-178C3.8	0	0												
ENSG00000132911	NMUR2	0	0												
ENSG00000256657	RP11-144O23.22	0	0												
ENSG00000132915	PDE6A	16	0.11341374												
ENSG00000237129	Z95114.7	0	0												
ENSG00000237128	RP11-351M16.3	0	0												
ENSG00000129514	FOXA1	4373	62.29997647												
ENSG00000129515	SNX6	1549	22.52138449												
ENSG00000177030	DEAF1	348	5.157392904												
ENSG00000237121	PIEZO1P2	0	0												
ENSG00000272767	JMJD1C-AS1	26	1.763512292												
ENSG00000237125	HAND2-AS1	2	0.004734678												
ENSG00000237124	MTND2P11	0	0												
ENSG00000129518	EAPP	707	17.59259109												
ENSG00000237126	AC073254.1	3	0.034097262												
ENSG00000133065	SLC41A1	745	6.301756218												
ENSG00000272768	RP4-673M15.1	13	0.81689414												
ENSG00000133067	LGR6	5	0.054003201												
ENSG00000141200	KIF2B	0	0												
ENSG00000133063	CHIT1	0	0												
ENSG00000229249	LINC00446	0	0												
ENSG00000272799	RP11-474N24.6	0	0												
ENSG00000272798	CTA-390C10.9	0	0												
ENSG00000277548	RP11-139H15.6	2	0.446167605												
ENSG00000172602	RND1	116	2.029351361												
ENSG00000275381	RP11-401N16.2	1	0.213110644												
ENSG00000223774	RP11-307B6.3	0	0												
ENSG00000223777	AC092162.2	0	0												
ENSG00000223776	LGALS8-AS1	13	0.40773968												
ENSG00000271264	MZT1P1	0	0												
ENSG00000271265	RP11-230C9.4	1	0.203076287												
ENSG00000223773	CD99P1	44	0.592798125												
ENSG00000271267	RP11-29H23.7	3	1.056882438												
ENSG00000271268	AC015849.14	7	1.337151049												
ENSG00000279074	RP11-322E11.3	0	0												
ENSG00000279077	RP11-800A18.3	1	0.04292513												
ENSG00000279076	RP3-449H6.2	0	0												
ENSG00000147912	FBXO10	78	1.049318677												
ENSG00000279070	RP11-287D1.2	0	0												
ENSG00000279073	RP11-229P13.27	1	0.068099266												
ENSG00000279072	RP13-580B18.4	0	0												
ENSG00000270799	RP11-451F14.1	2	0.216938979												
ENSG00000270798	RP11-416H1.1	0	0												
ENSG00000227629	SLC25A15P1	0	0												
ENSG00000270793	LLPHP1	0	0												
ENSG00000270792	RP11-103J8.1	0	0												
ENSG00000270791	DPRXP6	0	0												
ENSG00000270790	CTC-360J11.6	0	0												
ENSG00000270797	RP5-1173I20.1	0	0												
ENSG00000270794	GS1-383H3.6	0	0												
ENSG00000232519	RP11-29H23.4	1	0.411691017												
ENSG00000232518	AC074366.3	0	0												
ENSG00000227042	RP6-1O2.1	0	0												
ENSG00000174600	CMKLR1	0	0												
ENSG00000232512	AP000233.2	0	0												
ENSG00000232511	OR2AH1P	0	0												
ENSG00000232517	AC112198.1	0	0												
ENSG00000174606	ANGEL2	380	3.172533138												
ENSG00000175093	SPSB4	5	0.078427652												
ENSG00000249079	RP11-1281K21.3	1	0.242171187												
ENSG00000249073	WSPAR	0	0												
ENSG00000249071	EGFLAM-AS3	0	0												
ENSG00000249077	RP11-478C1.8	0	0												
ENSG00000249074	RP11-21G20.1	0	0												
ENSG00000236988	RP11-402K9.1	0	0												
ENSG00000236989	AC142119.1	0	0												
ENSG00000236980	C3orf84	0	0												
ENSG00000113211	PCDHB6	396	6.104554807												
ENSG00000236982	BLOC1S2P1	0	0												
ENSG00000236983	LINC00614	0	0												
ENSG00000236985	RP5-1195D24.1	0	0												
ENSG00000236986	RP11-544A12.4	2	0.026756876												
ENSG00000236987	NDUFA5P8	0	0												
ENSG00000145451	GLRA3	17	0.131973188												
ENSG00000085719	CPNE3	3020	23.60291742												
ENSG00000201715	RN7SKP133	0	0												
ENSG00000241566	IGKV2D-24	1	0.232235958												
ENSG00000224106	CYP4F25P	0	0												
ENSG00000273680	RP11-996F15.6	3	0.417233159												
ENSG00000227040	RP11-533F5.2	0	0												
ENSG00000026508	CD44	440	1.871411514												
ENSG00000273687	RP5-837J1.6	1	0.272807301												
ENSG00000116793	PHTF1	138	1.053805089												
ENSG00000116791	CRYZ	585	6.437256225												
ENSG00000241241	KRTAP4-16P	0	0												
ENSG00000241562	RPL7P5	0	0												
ENSG00000241563	CORT	7	0.560893449												
ENSG00000270139	AP001172.3	0	0												
ENSG00000270137	CTC-137K3.1	0	0												
ENSG00000270136	MINOS1-NBL1	61	2.008592273												
ENSG00000270135	RP11-362K14.7	0	0												
ENSG00000270133	CTC-303L1.2	2	0.442894982												
ENSG00000270132	WISP1-OT1	0	0												
ENSG00000270131	KB-1043D8.8	0	0												
ENSG00000270130	RP11-214K3.23	5	0.857505368												
ENSG00000224204	PHEX-AS1	0	0												
ENSG00000224205	AP000351.4	0	0												
ENSG00000224207	RP11-10L12.1	0	0												
ENSG00000235189	RP4-537K23.4	0	0												
ENSG00000224203	RPS23P10	0	0												
ENSG00000235185	RP5-1056L3.1	0	0												
ENSG00000278305	RP11-326L9.1	0	0												
ENSG00000235186	AC103563.7	0	0												
ENSG00000235181	AC009892.2	0	0												
ENSG00000224209	LINC00466	1	0.01395993												
ENSG00000235183	RP11-613C6.4	0	0												
ENSG00000275567	RP11-729I10.3	0	0												
ENSG00000275563	CTD-2311B13.5	0	0												
ENSG00000229281	GPR53P	0	0												
ENSG00000275560	RP11-180M15.7	5	0.824704616												
ENSG00000186076	RP11-887P2.3	2160	255.6728762												
ENSG00000186930	KRTAP6-2	0	0												
ENSG00000215088	RPS5P3	0	0												
ENSG00000275569	RP11-930O11.3	0	0												
ENSG00000241243	RN7SL629P	0	0												
ENSG00000078114	NEBL	508	2.69225035												
ENSG00000130749	ZC3H4	652	4.470291897												
ENSG00000130748	TMEM160	115	15.70641119												
ENSG00000130741	EIF2S3	5287	111.6469271												
ENSG00000233211	GRPEL2P1	0	0												
ENSG00000170279	C7orf33	0	0												
ENSG00000267059	AC005943.2	1	0.090391241												
ENSG00000233216	RP11-414C16.1	0	0												
ENSG00000260471	AC009120.8	0	0												
ENSG00000229288	RP11-1E11.2	0	0												
ENSG00000248853	CTD-2613O8.1	0	0												
ENSG00000134245	WNT2B	21	0.116436598												
ENSG00000143110	C1orf162	8	0.1759489												
ENSG00000248850	RP11-605F14.2	0	0												
ENSG00000144320	KIAA1715	589	2.838746662												
ENSG00000134242	PTPN22	1	0.010295785												
ENSG00000248854	HNRNPH1P3	1	0.073936346												
ENSG00000243355	RP11-57G22.1	0	0												
ENSG00000248859	LINC01574	0	0												
ENSG00000248858	FLJ46284	3	0.032466984												
ENSG00000134248	LAMTOR5	312	5.88335195												
ENSG00000134249	ADAM30	0	0												
ENSG00000234583	TSPY19P	0	0												
ENSG00000234580	RP11-733D4.1	0	0												
ENSG00000234586	RP11-382H24.2	2	0.151079272												
ENSG00000234587	MRPL50P1	0	0												
ENSG00000234584	AC019186.1	0	0												
ENSG00000170270	C14orf142	170	9.918585381												
ENSG00000251187	CTC-459M5.2	0	0												
ENSG00000234588	FABP5P14	0	0												
ENSG00000234589	RP11-253E3.1	8	1.179774627												
ENSG00000251186	RP11-689P11.3	0	0												
ENSG00000230803	AC097532.2	0	0												
ENSG00000251363	RP11-129M6.1	27	3.512731227												
ENSG00000230801	RP11-243J16.8	0	0												
ENSG00000230807	AC099535.4	1	0.244129444												
ENSG00000230806	SRGAP2-AS1	1	0.03110303												
ENSG00000230805	AL132709.1	0	0												
ENSG00000230804	C2orf27AP3	2	0.312856732												
ENSG00000204952	FBXO47	6	0.236027306												
ENSG00000230809	RP11-309P22.1	0	0												
ENSG00000251361	CTD-2091N23.1	1	0.144915238												
ENSG00000072518	MARK2	1234	8.187258776												
ENSG00000181126	HLA-V	0	0												
ENSG00000181123	RP4-539M6.14	0	0												
ENSG00000266268	RP11-172F10.1	0	0												
ENSG00000069764	PLA2G10	3	0.20437832												
ENSG00000189350	FAM179A	1	0.004233129												
ENSG00000262708	RP11-411G7.2	1	0.152478155												
ENSG00000251365	RP11-332J15.3	0	0												
ENSG00000248896	CTD-2135J3.3	5	0.42235339												
ENSG00000262703	RP11-485G7.6	15	1.240446121												
ENSG00000262700	RP11-266L9.3	1	0.048460152												
ENSG00000103429	BFAR	799	8.350660142												
ENSG00000103426	CORO7-PAM16	71	1.536604785												
ENSG00000103423	DNAJA3	1390	10.77985918												
ENSG00000260635	RP11-21M24.3	1	0.21411826												
ENSG00000260634	RP11-521O16.1	0	0												
ENSG00000260636	RP11-439L8.5	0	0												
ENSG00000260631	RBM22P12	1	0.072168943												
ENSG00000260630	SNAI3-AS1	28	0.318842173												
ENSG00000260633	RP11-375I20.6	7	0.325698662												
ENSG00000219881	GAPDHP42	2	0.184652444												
ENSG00000260639	RP11-602M11.4	0	0												
ENSG00000069493	CLEC2D	11	0.083278797												
ENSG00000144362	PHOSPHO2	47	1.049029399												
ENSG00000265287	RP11-192H23.6	0	0												
ENSG00000265282	RP11-269G24.4	1	0.164079753												
ENSG00000105865	DUS4L	159	1.26962494												
ENSG00000079691	LRRC16A	386	4.648574181												
ENSG00000131037	EPS8L1	1217	10.35911593												
ENSG00000130726	TRIM28	3437	35.5034317												
ENSG00000135596	MICAL1	145	1.33027663												
ENSG00000248898	CTD-2288O8.1	1	0.152735285												
ENSG00000219770	VN1R11P	0	0												
ENSG00000228711	AC004006.2	0	0												
ENSG00000226110	RP11-272G22.2	0	0												
ENSG00000219773	RPSAP45	2	0.207258636												
ENSG00000226116	USP9YP6	0	0												
ENSG00000171823	FBXL14	220	8.262619481												
ENSG00000219776	RPL21P67	0	0												
ENSG00000149016	TUT1	146	1.585180139												
ENSG00000226118	MTND3P1	0	0												
ENSG00000226119	RP1-197J16.2	0	0												
ENSG00000235140	RP11-135D11.2	0	0												
ENSG00000187600	TMEM247	0	0												
ENSG00000187601	MAGEH1	49	3.0348557												
ENSG00000187607	ZNF286A	52	0.206466505												
