gene_id	gene_name	MCF7_count	MCF7_FPKM																			
ENSG00000267714	CTD-2540B15.6	0	0																			
ENSG00000223861	RP11-74C1.2	1	0.175845436																			
ENSG00000179979	CRIPAK	57	1.117973922																			
ENSG00000223863	AC008074.4	0	0																			
ENSG00000223865	HLA-DPB1	3	0.056460643																			
ENSG00000223864	NPM1P19	4	0.489008377																			
ENSG00000186272	ZNF17	60	0.541717533																			
ENSG00000223866	AC002486.3	0	0																			
ENSG00000278543	CTD-3018O17.6	0	0																			
ENSG00000196378	ZNF34	45	0.781533594																			
ENSG00000010244	ZNF207	2216	6.825356906																			
ENSG00000213529	RP11-432F4.2	2	0.431977623																			
ENSG00000213527	RP11-591L14.1	0	0																			
ENSG00000196371	FUT4	95	1.36478312																			
ENSG00000196372	ASB13	733	15.79694503																			
ENSG00000213523	SRA1	305	4.605952662																			
ENSG00000213522	RAC1P5	0	0																			
ENSG00000196376	SLC35F1	1	0.017301429																			
ENSG00000257761	RP11-186F10.2	2	0.330335829																			
ENSG00000257763	OR5BK1P	1	0.105763659																			
ENSG00000257762	RP11-626I20.3	0	0																			
ENSG00000112419	PHACTR2	450	2.266793744																			
ENSG00000257764	RP11-1143G9.4	0	0																			
ENSG00000257767	RP11-162P23.2	0	0																			
ENSG00000255717	SNHG1	718	4.378771709																			
ENSG00000257769	CTB-193M12.1	0	0																			
ENSG00000112414	ADGRG6	1021	4.715234693																			
ENSG00000255618	RP11-357K6.1	0	0																			
ENSG00000256494	RP5-944M2.1	0	0																			
ENSG00000256496	RP11-955H22.4	0	0																			
ENSG00000256499	CTC-465D4.1	0	0																			
ENSG00000255710	RP11-667M19.9	0	0																			
ENSG00000183734	ASCL2	321	15.08715281																			
ENSG00000183735	TBK1	974	13.88953136																			
ENSG00000183733	FIGLA	0	0																			
ENSG00000259284	RP11-162I7.1	0	0																			
ENSG00000250268	ALG1L14P	0	0																			
ENSG00000237948	Z95114.5	0	0																			
ENSG00000250264	XXbac-BPG246D15.9	0	0																			
ENSG00000250267	RP11-122A21.2	1	0.052978388																			
ENSG00000012983	MAP4K5	940	7.875842857																			
ENSG00000250261	CCDC74BP1	0	0																			
ENSG00000250260	RP11-325L7.2	0	0																			
ENSG00000250263	RP11-765K14.1	0	0																			
ENSG00000211806	TRAV25	0	0																			
ENSG00000211807	TRAV26-1	1	0.162092162																			
ENSG00000155265	GOLGA7B	100	0.657938598																			
ENSG00000211805	TRAV24	0	0																			
ENSG00000211802	TRAV22	0	0																			
ENSG00000211803	TRAV23DV6	0	0																			
ENSG00000211800	TRAV20	0	0																			
ENSG00000211801	TRAV21	0	0																			
ENSG00000155269	GPR78	2	0.014298725																			
ENSG00000211809	TRAV27	0	0																			
ENSG00000107581	EIF3A	4516	48.44047767																			
ENSG00000154898	CCDC144CP	6	0.058846304																			
ENSG00000253169	IGHVII-65-1	0	0																			
ENSG00000253512	CTC-535M15.1	0	0																			
ENSG00000253513	RP11-6D1.3	0	0																			
ENSG00000253510	RP5-991O23.1	0	0																			
ENSG00000217314	UQCRFS1P3	0	0																			
ENSG00000253517	XRCC6P4	0	0																			
ENSG00000253515	RP11-417F21.2	0	0																			
ENSG00000196597	ZNF782	88	0.685696579																			
ENSG00000196591	HDAC2	1656	7.437887155																			
ENSG00000196593	ANKRD20A19P	1	0.027703212																			
ENSG00000164106	SCRG1	2	0.029983979																			
ENSG00000164107	HAND2	0	0																			
ENSG00000164104	HMGB2	2720	50.0553818																			
ENSG00000164105	SAP30	243	13.93407472																			
ENSG00000164100	NDST3	0	0																			
ENSG00000177613	CSTF2T	216	4.580185601																			
ENSG00000242012	RP11-338L18.1	0	0																			
ENSG00000198624	CCDC69	39	0.329814964																			
ENSG00000242014	RN7SL26P	0	0																			
ENSG00000198626	RYR2	21	0.090931913																			
ENSG00000164109	MAD2L1	1086	12.04979728																			
ENSG00000100603	SNW1	1190	21.90849435																			
ENSG00000171703	TCEA2	722	6.907714065																			
ENSG00000171700	RGS19	500	17.82246508																			
ENSG00000100600	LGMN	517	5.020885761																			
ENSG00000100605	ITPK1	1211	7.482876029																			
ENSG00000165588	OTX2	0	0																			
ENSG00000169174	PCSK9	0	0																			
ENSG00000120159	CAAP1	267	3.875432585																			
ENSG00000120158	RCL1	247	2.675805773																			
ENSG00000197429	IPP	193	3.878038227																			
ENSG00000161551	ZNF577	3	0.017480953																			
ENSG00000230025	AC007967.4	0	0																			
ENSG00000230024	RP11-95P13.1	0	0																			
ENSG00000230027	RP11-550H2.2	0	0																			
ENSG00000176731	C8orf59	183	2.562616906																			
ENSG00000230021	RP5-857K21.4	3	0.037610611																			
ENSG00000160688	FLAD1	406	3.702482244																			
ENSG00000230023	RP11-10N16.2	0	0																			
ENSG00000230022	FNTAP2	0	0																			
ENSG00000160685	ZBTB7B	952	10.60896855																			
ENSG00000253167	KIAA0196-AS1	11	1.631138674																			
ENSG00000230029	CDY11P	0	0																			
ENSG00000261317	RP11-566K11.5	0	0																			
ENSG00000160683	CXCR5	3	0.058932628																			
ENSG00000253166	RP11-585F1.6	0	0																			
ENSG00000125676	THOC2	1934	8.28427246																			
ENSG00000125675	GRIA3	1	0.008315992																			
ENSG00000261035	RP11-151E14.1	0	0																			
ENSG00000273437	RP11-434H6.7	3	0.77949395																			
ENSG00000115053	NCL	9131	79.46475072																			
ENSG00000088888	MAVS	2458	9.611689316																			
ENSG00000249476	CTD-2587M2.1	9	0.143189804																			
ENSG00000213310	CYCSP19	0	0																			
ENSG00000198198	SZT2	615	2.363155011																			
ENSG00000227992	AC108463.2	0	0																			
ENSG00000161888	SPC24	602	10.1375479																			
ENSG00000253247	IGHV3-76	0	0																			
ENSG00000256149	RP11-357K6.3	0	0																			
ENSG00000214283	RAD51AP1P1	0	0																			
ENSG00000256146	RP11-319E16.2	0	0																			
ENSG00000243658	MTND5P16	0	0																			
ENSG00000243659	RP11-4K3__A.3	1	0.308664862																			
ENSG00000243650	RN7SL834P	0	0																			
ENSG00000243655	RP11-846F4.12	0	0																			
ENSG00000178700	DHFRL1	102	0.795432238																			
ENSG00000213830	CFL1P5	15	2.600901127																			
ENSG00000007202	KIAA0100	4176	26.04049308																			
ENSG00000167483	FAM129C	2	0.016474589																			
ENSG00000247796	CTD-2366F13.1	78	1.110299522																			
ENSG00000167487	KLHL26	258	3.420803929																			
ENSG00000254759	NAP1L1P1	6	0.49130851																			
ENSG00000214288	HMGB3P13	0	0																			
ENSG00000282872	RP11-96L14.8	2	0.202662377																			
ENSG00000007080	CCDC124	1078	37.28021921																			
ENSG00000096996	IL12RB1	0	0																			
ENSG00000237555	RP5-862K6.4	0	0																			
ENSG00000177463	NR2C2	408	2.382389481																			
ENSG00000177462	OR2T8	1	0.092698074																			
ENSG00000237550	RPL9P9	3808	272.8121744																			
ENSG00000177464	GPR4	0	0																			
ENSG00000237552	RP11-415A20.1	0	0																			
ENSG00000129946	SHC2	2	0.029727968																			
ENSG00000177469	PTRF	281	6.389649448																			
ENSG00000249472	RP11-1267H10.2	0	0																			
ENSG00000277174	RP11-10F11.3	1	0.081349057																			
ENSG00000277172	GAPDHP41	0	0																			
ENSG00000277173	CTD-2024F21.1	0	0																			
ENSG00000277170	RP11-295D4.4	3	0.545157564																			
ENSG00000166589	CDH16	1	0.012185845																			
ENSG00000251342	CTC-235G5.2	0	0																			
ENSG00000267904	CTC-429P9.5	5	0.797101566																			
ENSG00000188984	AADACL3	1	0.01171514																			
ENSG00000185198	PRSS57	0	0																			
ENSG00000159445	THEM4	436	5.536336546																			
ENSG00000123636	BAZ2B	552	1.930442799																			
ENSG00000267908	ZSCAN5D	1	0.05849697																			
ENSG00000227999	MTND5P1	0	0																			
ENSG00000237088	RP11-73E6.2	0	0																			
ENSG00000237089	PCNPP4	0	0																			
ENSG00000129493	HEATR5A	948	5.929329551																			
ENSG00000244493	SLC9A9-AS2	0	0																			
ENSG00000237082	COX5BP6	0	0																			
ENSG00000237083	RP11-132E11.4	0	0																			
ENSG00000237080	EHMT2-AS1	1	0.233360566																			
ENSG00000240306	RN7SL100P	0	0																			
ENSG00000240305	RP11-1072C15.1	1	0.103870514																			
ENSG00000240303	ACAD11	385	3.096394688																			
ENSG00000166582	CENPV	432	7.983739503																			
ENSG00000235781	XXbac-BPG249D20.9	2	0.204567547																			
ENSG00000244490	RWDD4P1	26	4.005541181																			
ENSG00000240309	MTCO1P6	1	0.062892696																			
ENSG00000205663	RP11-706O15.5	44	1.012424764																			
ENSG00000205662	RP11-706O15.7	8	0.32877617																			
ENSG00000249427	RP11-432M8.4	0	0																			
ENSG00000249426	CTC-448D22.1	0	0																			
ENSG00000249421	ADAMTS19-AS1	115	12.73559799																			
ENSG00000179071	CCDC89	6	0.369873191																			
ENSG00000249423	RP11-284A20.1	0	0																			
ENSG00000205664	RP11-706O15.1	187	3.825476064																			
ENSG00000057663	ATG5	439	5.542894908																			
ENSG00000205669	ACOT6	0	0																			
ENSG00000249429	CTD-2050E21.1	0	0																			
ENSG00000249428	CFAP99	0	0																			
ENSG00000089820	ARHGAP4	221	1.500536611																			
ENSG00000241652	RN7SL253P	0	0																			
ENSG00000241651	RP11-214O14.1	1	0.145314676																			
ENSG00000241656	UBA52P7	0	0																			
ENSG00000131788	PIAS3	2491	25.43743884																			
ENSG00000241654	RPL19P18	0	0																			
ENSG00000235780	USP17L27	0	0																			
ENSG00000245937	LINC01184	163	1.435042742																			
ENSG00000256256	RP11-443N24.4	0	0																			
ENSG00000047648	ARHGAP6	1	0.006177679																			
ENSG00000047644	WWC3	1327	15.11891337																			
ENSG00000271639	RP11-289A15.1	2	0.112241768																			
ENSG00000271638	BNIP3P19	0	0																			
ENSG00000227895	ISX-AS1	0	0																			
ENSG00000271632	RP11-496I2.7	0	0																			
ENSG00000271631	RP11-408O19.5	0	0																			
ENSG00000162961	DPY30	530	13.24160863																			
ENSG00000271635	RP11-68E19.1	0	0																			
ENSG00000279408	RP11-294C11.3	0	0																			
ENSG00000279409	RP11-133K1.9	0	0																			
ENSG00000136378	ADAMTS7	16	0.129516959																			
ENSG00000136379	ABHD17C	708	8.23020482																			
ENSG00000003436	TFPI	338	1.745647701																			
ENSG00000279401	GS1-204I12.3	0	0																			
ENSG00000279403	RP3-399J4.3	0	0																			
ENSG00000279404	CTD-2542C24.5	3	0.134742246																			
ENSG00000279405	AC098795.1	0	0																			
ENSG00000279406	RP11-327E2.5	3	0.12248146																			
ENSG00000136371	MTHFS	155	6.157882092																			
ENSG00000253653	CTC-248O19.1	0	0																			
ENSG00000251458	RP11-844P9.1	0	0																			
ENSG00000125484	GTF3C4	1421	12.96684818																			
ENSG00000125485	DDX31	402	4.679328571																			
ENSG00000271185	RP5-855F16.1	0	0																			
ENSG00000271184	RP4-800O15.3	0	0																			
ENSG00000271187	RP11-309H21.4	0	0																			
ENSG00000271181	CTA-221G9.10	1	0.353835329																			
ENSG00000271180	RP11-665C16.8	0	0																			
ENSG00000271182	RP11-678G14.5	0	0																			
ENSG00000253658	LINC01592	0	0																			
ENSG00000173612	GPRC6A	1	0.019219141																			
ENSG00000122145	TBX22	0	0																			
ENSG00000157322	CLEC18A	0	0																			
ENSG00000233706	RP5-1087E8.3	0	0																			
ENSG00000122140	MRPS2	1234	16.58637495																			
ENSG00000121903	ZSCAN20	54	0.766542367																			
ENSG00000173614	NMNAT1	99	1.302915658																			
ENSG00000233702	AC107083.1	0	0																			
ENSG00000233709	MTND4P28	0	0																			
ENSG00000233708	RP11-342M1.7	1	0.044364674																			
ENSG00000232075	MRPL35P2	7	1.19237659																			
ENSG00000174343	CHRNA9	0	0																			
ENSG00000232077	LINC01031	1	0.111737472																			
ENSG00000232070	TMEM253	8	0.184170306																			
ENSG00000158315	RHBDL2	6	0.152041032																			
ENSG00000232072	AC004901.1	0	0																			
ENSG00000232073	RP1-302D9.3	0	0																			
ENSG00000174348	PODN	0	0																			
ENSG00000232079	AL035610.1	0	0																			
ENSG00000268322	BNIP3P25	0	0																			
ENSG00000268320	SCGB1C2	0	0																			
ENSG00000268326	CTD-2542C24.8	0	0																			
ENSG00000268324	LRRC2-AS1	7	0.208380451																			
ENSG00000204219	TCEA3	824	17.12629129																			
ENSG00000198703	OR10R3P	0	0																			
ENSG00000270588	RP11-810F22.1	0	0																			
ENSG00000164985	PSIP1	822	7.295892826																			
ENSG00000254171	RP11-67M9.1	0	0																			
ENSG00000254170	CTD-2073O6.1	0	0																			
ENSG00000254173	RP11-96G10.1	0	0																			
ENSG00000254175	IGLVI-42	0	0																			
ENSG00000254174	IGHV1-12	0	0																			
ENSG00000204217	BMPR2	1229	8.794651984																			
ENSG00000254176	IGHV3-75	0	0																			
ENSG00000164022	AIMP1	816	11.69194403																			
ENSG00000072163	LIMS2	0	0																			
ENSG00000198707	CEP290	400	2.848791693																			
ENSG00000242111	TOPORSLP1	0	0																			
ENSG00000206503	HLA-A	852	16.08027211																			
ENSG00000148798	INA	2	0.027567218																			
ENSG00000242113	RN7SL124P	0	0																			
ENSG00000008130	NADK	521	4.741778862																			
ENSG00000154678	PDE1C	1	0.004967952																			
ENSG00000171621	SPSB1	110	1.726774133																			
ENSG00000244376	RN7SL636P	0	0																			
ENSG00000227479	AC124861.1	0	0																			
ENSG00000269742	BNIP3P29	0	0																			
ENSG00000269743	SLC25A53	9	0.112620963																			
ENSG00000269741	CTC-518B2.8	0	0																			
ENSG00000269745	AC006262.10	0	0																			
ENSG00000269749	AC005614.5	0	0																			
ENSG00000277911	RP11-333J10.2	0	0																			
ENSG00000265630	GLUD1P8	0	0																			
